ROW,GMT_TESTTIMESTAMP,COMPONENT_ID,WAFER_ID_XY,PSRO,CWP0_VDDN,CRP0_VDDN,HOME_DIRECTORY,MACHINE_FAMILY,SERIAL,LEVEL,TEST,TEST_PROGRAM,TEST_SUFFIX,PCX_LEVEL,FIRMWARE,BUP_TOOL_VERSION,FN,
"1,2018-04-30 23:44:34.0,""11S02CY382YH3934469954"",""6A05D158SOG2/105/44"",8.257,1.13,1.13,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/30/zMcharM08.SYSHEDD220180412.955615962246387449954956957944959391395.20180430194434.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180430194434~LAB_LAB.xml.gz"","
"1,2018-04-30 23:44:34.0,""11S02CY382YH3934469955"",""6A05D158SOG2/77/33"",8.232,1.136,1.136,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/30/zMcharM08.SYSHEDD220180412.955615962246387449954956957944959391395.20180430194434.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180430194434~LAB_LAB.xml.gz"","
"1,2018-04-30 23:44:34.0,""11S02CY382YH3934469956"",""6A05D158SOG2/63/22"",8.217,1.157,1.157,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/30/zMcharM08.SYSHEDD220180412.955615962246387449954956957944959391395.20180430194434.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180430194434~LAB_LAB.xml.gz"","
"1,2018-04-30 23:44:34.0,""11S02CY382YH3934469957"",""6A05D162SOA0/49/55"",8.298,1.151,1.151,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/30/zMcharM08.SYSHEDD220180412.955615962246387449954956957944959391395.20180430194434.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180430194434~LAB_LAB.xml.gz"","
"1,2018-04-30 23:44:34.0,""11S02CY382YH3934469959"",""6A05D162SOA0/91/33"",8.351,1.179,1.179,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/30/zMcharM08.SYSHEDD220180412.955615962246387449954956957944959391395.20180430194434.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180430194434~LAB_LAB.xml.gz"","
"1,2018-04-30 23:44:34.0,""11S02CY382YH3934469962"",""6A05H080SOC7/49/55"",8.49,1.173,1.173,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/30/zMcharM08.SYSHEDD220180412.955615962246387449954956957944959391395.20180430194434.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180430194434~LAB_LAB.xml.gz"","
"1,2018-04-24 15:43:32.0,""11S02CY383YH3934447733"",""6A05B071SOA3/105/55"",8.376,1.132,1.132,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM60.SYSHEDD220180412.934933626017000735733932113711999955089090.20180424114332.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180424114332~LAB_LAB.xml.gz"","
"1,2018-04-24 15:43:32.0,""11S02CY383YH3934447735"",""6A05B071SOA3/77/55"",8.138,1.177,1.177,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM60.SYSHEDD220180412.934933626017000735733932113711999955089090.20180424114332.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180424114332~LAB_LAB.xml.gz"","
"1,2018-04-18 16:32:26.0,""11S02CY383YH3934448188"",""6A058064SOE7/77/33"",8.352,1.181,1.181,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/18/zMcharM60.SYSHEDD220180412.122188189017371367393368369999370395394.20180418123226.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180418123226~LAB_LAB.xml.gz"","
"1,2018-04-18 16:32:26.0,""11S02CY383YH3934448189"",""6A058064SOE7/77/22"",8.374,1.173,1.173,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/18/zMcharM60.SYSHEDD220180412.122188189017371367393368369999370395394.20180418123226.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180418123226~LAB_LAB.xml.gz"","
"1,2018-04-26 21:56:50.0,""11S02CY383YH3934448210"",""6A058064SOE7/119/55"",8.454,1.179,1.179,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/26/zMcharP00BEF6F.SYSHEDD220180412.928297371082210367.20180426175650.3906M05.zip.gz"",""zMidas"",""BEF6F"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M01~BEF6F~20180426175650~MFG_MFG.xml.gz"","
"1,2018-04-24 23:58:59.0,""11S02CY383YH3934456763"",""6A05F107SOC3/35/55"",8.355,1.151,1.151,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM60.SYSHEDD220180424.690213221017367223526192051052999224218763.20180424195859.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180424195859~LAB_LAB.xml.gz"","
"1,2018-04-24 23:58:59.0,""11S02CY383YH3934457051"",""6A05E388SOD5/105/33"",8.413,1.128,1.128,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM60.SYSHEDD220180424.690213221017367223526192051052999224218763.20180424195859.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180424195859~LAB_LAB.xml.gz"","
"1,2018-04-24 23:58:59.0,""11S02CY383YH3934457052"",""6A05F105SOB2/63/22"",8.178,1.093,1.093,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM60.SYSHEDD220180424.690213221017367223526192051052999224218763.20180424195859.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180424195859~LAB_LAB.xml.gz"","
"1,2018-04-24 23:58:59.0,""11S02CY383YH3934457192"",""6A05F108SOG5/77/22"",8.258,1.146,1.146,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM60.SYSHEDD220180424.690213221017367223526192051052999224218763.20180424195859.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180424195859~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY383YH3934466206"",""6A05D162SOA0/105/44"",8.444,1.188,1.188,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY383YH3934466207"",""6A05D181SOE6/77/33"",8.246,1.142,1.142,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY383YH3934466228"",""6A05F172SOF2/49/66"",8.573,1.169,1.169,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY383YH3934466229"",""6A05F171SOB0/35/66"",8.583,1.157,1.157,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY383YH3934466230"",""6A05F171SOB0/105/33"",8.195,1.093,1.093,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY383YH3934466472"",""6A05D158SOG2/105/66"",8.307,1.099,1.099,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY383YH3934466473"",""6A05H125SOD5/77/33"",8.321,1.161,1.161,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY383YH3934466474"",""6A05H125SOD5/105/33"",8.274,1.113,1.113,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 09:18:49.0,""11S02CY383YH3934469441"",""6A05E389SOA4/77/33"",8.371,1.113,1.113,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM08.SYSHEDD220180412.614615735246387168076429866944064441163.20180428051849.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180428051849~LAB_LAB.xml.gz"","
"1,2018-04-24 13:08:25.0,""11S02CY384YH1934453889"",""6A05J128SOC3/119/44"",8.056,1.095,1.095,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM08.SYSHEDD220180412.001889246068091956000003479944001998999.20180424090825.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180424090825~LAB_LAB.xml.gz"","
"1,2018-04-23 15:12:47.0,""11S02CY384YH3934447756"",""6A05B071SOA3/133/33"",8.474,1.204,1.204,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/23/zMcharM60.778777782017756604603605999024.20180423111246.zip.gz"",""zMidas"",""D87F7"",""CHAR"",""FRM"",""NO_BATCHLIST"",""CHAR"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180423111247~CHAR_CHAR.xml.gz"","
"1,2018-04-24 13:08:25.0,""11S02CY385YH1934452068"",""6A05J129SOG5/63/22"",7.901,1.07,1.07,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM08.SYSHEDD220180412.001889246068091956000003479944001998999.20180424090825.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180424090825~LAB_LAB.xml.gz"","
"1,2018-04-24 15:43:32.0,""11S02CY385YH1934454000"",""6A05J128SOC3/119/55"",8.161,1.109,1.109,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM60.SYSHEDD220180412.934933626017000735733932113711999955089090.20180424114332.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180424114332~LAB_LAB.xml.gz"","
"1,2018-04-24 13:08:25.0,""11S02CY385YH1934454001"",""6A05J128SOC3/63/77"",8.418,1.194,1.194,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM08.SYSHEDD220180412.001889246068091956000003479944001998999.20180424090825.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M02~6D437~20180424090825~LAB_LAB.xml.gz"","
"1,2018-04-20 22:15:44.0,""11S02CY385YH3934428724"",""6A05W165SOF1/77/22"",8.249,1.12,1.12,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/20/zMcharM08.SYSHEDD220180412.724362363944929.20180420181544.zip.gz"",""zMidas"",""6D437"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3906~M01~6D437~20180420181544~LAB_LAB.xml.gz"","
"1,2018-04-24 23:58:59.0,""11S02CY385YH3934459367"",""6A05F105SOB2/119/55"",8.299,1.115,1.115,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharM60.SYSHEDD220180424.690213221017367223526192051052999224218763.20180424195859.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180424195859~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY385YH3934466888"",""6A05H080SOC7/105/77"",8.56,1.2,1.2,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY385YH3934466889"",""6A05H080SOC7/119/66"",8.311,1.109,1.109,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-28 16:24:14.0,""11S02CY385YH3934466890"",""6A05H080SOC7/77/33"",8.259,1.132,1.132,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharM60.SYSHEDD220180424.229228230017890473474472206207999889888191.20180428122414.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180428122414~LAB_LAB.xml.gz"","
"1,2018-04-30 21:07:02.0,""11S02CY385YH3934466940"",""6A05F171SOB0/105/77"",8.562,1.153,1.153,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/30/zMcharM60.SYSHEDD220180424.389387397017940393396394386953999938961916.20180430170702.zip.gz"",""zMidas"",""D87F7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3906~M02~D87F7~20180430170702~LAB_LAB.xml.gz"","
"1,2018-04-25 01:29:31.0,""11S02CY386YH1934457270"",""6A05E388SOD5/77/33"",8.416,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharP000M203.SYSMRDD220180412.941270321274408.20180424212931.zip.gz"",""zMidas"",""F3AE7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3907~ZR1~F3AE7~20180424212931~LAB_LAB.xml.gz"","
"1,2018-04-24 15:10:26.0,""11S02CY386YH1934457271"",""6A05E388SOD5/63/33"",8.341,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharP00M203A.SYSMRDD220180412.569272277271275.20180424111026.zip.gz"",""zMidas"",""M203A"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3907~ZR1~M203A~20180424111026~LAB_LAB.xml.gz"","
"1,2018-04-25 01:29:31.0,""11S02CY386YH1934457274"",""6A05F105SOB2/119/22"",8.068,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharP000M203.SYSMRDD220180412.941270321274408.20180424212931.zip.gz"",""zMidas"",""F3AE7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3907~ZR1~F3AE7~20180424212931~LAB_LAB.xml.gz"","
"1,2018-04-24 15:10:26.0,""11S02CY386YH1934457275"",""6A05F105SOB2/105/33"",8.279,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharP00M203A.SYSMRDD220180412.569272277271275.20180424111026.zip.gz"",""zMidas"",""M203A"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC9_DEBUG"","""",""XTEDS~3907~ZR1~M203A~20180424111026~LAB_LAB.xml.gz"","
"1,2018-04-25 01:29:31.0,""11S02CY386YH1934457321"",""6A05E388SOD5/63/66"",8.653,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/24/zMcharP000M203.SYSMRDD220180412.941270321274408.20180424212931.zip.gz"",""zMidas"",""F3AE7"",""LAB"",""FRM"",""NO_BATCHLIST"",""LAB"","""",""D32L_MFG2_RC7_DEBUG"","""",""XTEDS~3907~ZR1~F3AE7~20180424212931~LAB_LAB.xml.gz"","
"1,2018-04-28 21:24:01.0,""11S02CY386YH1934459388"",""6A05H123SOC4/105/55"",8.632,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharP00C1517.SYSMRDD220180412.858994845388824.20180428172401.3907ZR1.zip.gz"",""zMidas"",""C1517"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1517~20180428172401~MFG_MFG.xml.gz"","
"1,2018-04-29 14:22:02.0,""11S02CY386YH1934459389"",""6A05H123SOC4/133/66"",9.064,1.075,1.075,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/29/zMcharP00C1517.SYSMRDD220180412.033389904261030.20180429102202.3907ZR1.zip.gz"",""zMidas"",""C1517"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1517~20180429102202~MFG_MFG.xml.gz"","
"1,2018-04-27 00:08:23.0,""11S02CY386YH1934459390"",""6A05H123SOC4/91/66"",8.783,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/26/zMcharP00C153C.SYSMRDD220180412.062800390803260.20180426200823.3907ZR1.zip.gz"",""zMidas"",""C153C"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C153C~20180426200823~MFG_MFG.xml.gz"","
"1,2018-04-28 05:08:22.0,""11S02CY386YH1934459800"",""6A05H125SOD5/35/44"",8.483,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/28/zMcharP00C1534.SYSMRDD220180412.064800859276052.20180428010822.3907ZR1.zip.gz"",""zMidas"",""C1534"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1534~20180428010822~MFG_MFG.xml.gz"","
"1,2018-04-27 16:04:41.0,""11S02CY386YH1934459801"",""6A05H080SOC7/91/33"",8.239,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/27/zMcharP00C1517.SYSMRDD220180412.481801802931.20180427120441.3907ZR1.zip.gz"",""zMidas"",""C1517"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1517~20180427120441~MFG_MFG.xml.gz"","
"1,2018-04-27 16:04:41.0,""11S02CY386YH1934459802"",""6A05H080SOC7/119/55"",8.265,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/27/zMcharP00C1517.SYSMRDD220180412.481801802931.20180427120441.3907ZR1.zip.gz"",""zMidas"",""C1517"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1517~20180427120441~MFG_MFG.xml.gz"","
"1,2018-04-27 00:08:23.0,""11S02CY386YH1934459803"",""6A05H080SOC7/49/44"",8.452,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/26/zMcharP00C153C.SYSMRDD220180412.062800390803260.20180426200823.3907ZR1.zip.gz"",""zMidas"",""C153C"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C153C~20180426200823~MFG_MFG.xml.gz"","
"1,2018-04-27 20:52:44.0,""11S02CY386YH1934461213"",""6A05H080SOC7/21/55"",8.631,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/27/zMcharP00C1B79.SYSMRDD220180412.729213857212122.20180427165244.3907ZR1.zip.gz"",""zMidas"",""C1B79"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B79~20180427165244~MFG_MFG.xml.gz"","
"1,2018-04-29 16:39:26.0,""11S02CY386YH1934461214"",""6A05H080SOC7/21/33"",8.853,1.029,1.029,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/29/zMcharP00C157E.SYSMRDD220180412.620215214299889.20180429123926.3907ZR1.zip.gz"",""zMidas"",""C157E"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C157E~20180429123926~MFG_MFG.xml.gz"","
"1,2018-04-29 16:39:26.0,""11S02CY386YH1934461215"",""6A05H125SOD5/63/66"",8.619,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/29/zMcharP00C157E.SYSMRDD220180412.620215214299889.20180429123926.3907ZR1.zip.gz"",""zMidas"",""C157E"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C157E~20180429123926~MFG_MFG.xml.gz"","
"1,2018-04-30 21:45:29.0,""11S02CY386YH1934469669"",""6A05H079SOH1/91/11"",8.804,1.073,1.073,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/04/30/zMcharP00C19F9.SYSMRDD220180412.735503669026171.20180430174529.3907ZR1.zip.gz"",""zMidas"",""C19F9"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C19F9~20180430174529~MFG_MFG.xml.gz"","
