ROW;GMT_TESTTIMESTAMP;COMPONENT_ID;WAFER_ID_XY;PSRO;CWP0_VDDN;CRP0_VDDN;HOME_DIRECTORY;MACHINE_FAMILY;SERIAL;LEVEL;TEST;TEST_PROGRAM;TEST_SUFFIX;PCX_LEVEL;FIRMWARE;BUP_TOOL_VERSION;FN
1;2019-01-11 18:29:18.0;11S02CY388YH1934639637;6A05F167SOH2/35/44;8.175;1.128;1.128;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/11/zMcharP00BFC57.SYSHEDD220181019.104835512714225639069767150781497002637311802554246811585945915646564846933.20190111132918.3906M05.zip.gz;zMidas;BFC57;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~BFC57~20190111132918~MFG_MFG.xml.gz
1;2019-01-11 18:29:18.0;11S02CY388YH1934639767;6A063197SOB7/77/66;8.083;1.122;1.122;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/11/zMcharP00BFC57.SYSHEDD220181019.104835512714225639069767150781497002637311802554246811585945915646564846933.20190111132918.3906M05.zip.gz;zMidas;BFC57;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~BFC57~20190111132918~MFG_MFG.xml.gz
1;2019-01-14 06:44:27.0;11S02CY388YH1934646138;6A05R117SOE0/35/44;8.585;1.151;1.151;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/14/zMcharP00C0D88.SYSHEDD220181019.138510622656097709037062709753232223533223600674153940262908194539256220.20190114014427.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C0D88~20190114014427~MFG_MFG.xml.gz
1;2019-01-14 06:44:27.0;11S02CY388YH1934650709;6A05Y236SOD1/105/66;8.022;1.097;1.097;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/14/zMcharP00C0D88.SYSHEDD220181019.138510622656097709037062709753232223533223600674153940262908194539256220.20190114014427.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C0D88~20190114014427~MFG_MFG.xml.gz
1;2019-01-31 19:28:58.0;11S02CY388YH1934650919;656027A7SEG5/105/33;7.86;1.089;1.089;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/31/zMcharP00C36EC.SYSHEDD220181019.221962747543077198416065352339756195235992039558275982246042094492491919908.20190131142858.3906M05.zip.gz;zMidas;C36EC;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C36EC~20190131142858~MFG_MFG.xml.gz
1;2019-01-10 12:21:43.0;11S02CY388YH1934679627;6A04T048SOF5/105/44;8.267;1.148;1.148;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/10/zMcharP00C21AE.SYSHEDD220181019.076414110716230320079329221708283452404092280518132683584144412627582273112220628.20190110072143.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C21AE~20190110072143~MFG_MFG.xml.gz
1;2019-01-10 12:21:43.0;11S02CY388YH1934679628;6A04T048SOF5/63/44;8.276;1.124;1.124;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/10/zMcharP00C21AE.SYSHEDD220181019.076414110716230320079329221708283452404092280518132683584144412627582273112220628.20190110072143.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C21AE~20190110072143~MFG_MFG.xml.gz
1;2019-01-24 11:37:54.0;11S02CY388YH1934686332;6A05K216SOD5/49/22;8.37;1.2;1.2;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/24/zMcharP00C21AE.SYSHEDD220181019.580443504367883871844301017719591224332720092221708283452404329079414110716230076320.20190124063754.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C21AE~20190124063754~MFG_MFG.xml.gz
1;2019-01-24 11:37:54.0;11S02CY388YH1934691871;6A069211SOA6/63/22;8.199;1.2;1.2;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/24/zMcharP00C21AE.SYSHEDD220181019.580443504367883871844301017719591224332720092221708283452404329079414110716230076320.20190124063754.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C21AE~20190124063754~MFG_MFG.xml.gz
1;2019-01-24 11:37:54.0;11S02CY388YH1934691883;6A069261SOB1/105/44;8.522;1.177;1.177;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/01/24/zMcharP00C21AE.SYSHEDD220181019.580443504367883871844301017719591224332720092221708283452404329079414110716230076320.20190124063754.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C21AE~20190124063754~MFG_MFG.xml.gz
