ROW;GMT_TESTTIMESTAMP;COMPONENT_ID;WAFER_ID_XY;PSRO;CWP0_VDDN;CRP0_VDDN;HOME_DIRECTORY;MACHINE_FAMILY;SERIAL;LEVEL;TEST;TEST_PROGRAM;TEST_SUFFIX;PCX_LEVEL;FIRMWARE;BUP_TOOL_VERSION;FN
1;2018-08-15 03:51:59.0;11S02CY381YH1934472849;6A05F104SOE3/119/44;8.109;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/14/zMcharP00C157E.SYSMRDD220180716.109437849719613.20180814235159.3907ZR1.zip.gz;zMidas;C157E;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3907~ZR1~C157E~20180814235159~MFG_MFG.xml.gz
1;2018-08-24 12:48:00.0;11S02CY381YH1934488869;6A05J192SOB0/77/33;8.24;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/24/zMcharP00C2466.SYSMRDD220180716.106125443869433.20180824084800.3907ZR1.zip.gz;zMidas;C2466;MFG;FRM;NO_BATCHLIST;MFG;;D32L_FINAL_RELEASE;;XTEDS~3907~ZR1~C2466~20180824084800~MFG_MFG.xml.gz
1;2018-08-31 20:15:45.0;11S02CY381YH1934488870;6A05J116SOE1/49/77;8.481;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/31/zMcharP00C1D13.SYSMRDD220180716.147870696263.20180831161545.3907ZR1.zip.gz;zMidas;C1D13;MFG;FRM;NO_BATCHLIST;MFG;;D32L_FINAL_RELEASE;;XTEDS~3907~ZR1~C1D13~20180831161545~MFG_MFG.xml.gz
1;2018-08-31 20:15:45.0;11S02CY381YH1934494696;6A05X279SOE0/49/44;8.388;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/31/zMcharP00C1D13.SYSMRDD220180716.147870696263.20180831161545.3907ZR1.zip.gz;zMidas;C1D13;MFG;FRM;NO_BATCHLIST;MFG;;D32L_FINAL_RELEASE;;XTEDS~3907~ZR1~C1D13~20180831161545~MFG_MFG.xml.gz
1;2018-08-28 22:00:42.0;11S02CY381YH1934494719;6A05G118SOE1/77/22;8.399;1.184;1.184;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/28/zMcharP00BEF6F.SYSHEDD220180716.588908814146364663594327262143499905846288706709177389278395280719613142769297836.20180828180042.3906M05.zip.gz;zMidas;BEF6F;MFG;FRM;NO_BATCHLIST;MFG;;D32L_FINAL_RELEASE;;XTEDS~3906~M05~BEF6F~20180828180042~MFG_MFG.xml.gz
1;2018-08-30 06:01:40.0;11S02CY381YH1934498502;6A05Q091SOA2/105/66;8.357;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/30/zMcharP00C1C29.SYSMRDD220180716.160394226992502.20180830020140.3907ZR1.zip.gz;zMidas;C1C29;MFG;FRM;NO_BATCHLIST;MFG;;D32L_FINAL_RELEASE;;XTEDS~3907~ZR1~C1C29~20180830020140~MFG_MFG.xml.gz
1;2018-08-24 12:48:00.0;11S02CY381YH1934499125;6A05C224SOE0/77/33;8.3;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/24/zMcharP00C2466.SYSMRDD220180716.106125443869433.20180824084800.3907ZR1.zip.gz;zMidas;C2466;MFG;FRM;NO_BATCHLIST;MFG;;D32L_FINAL_RELEASE;;XTEDS~3907~ZR1~C2466~20180824084800~MFG_MFG.xml.gz
1;2018-08-24 12:48:00.0;11S02CY381YH1934499433;6A05M069SOE4/133/44;8.213;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/24/zMcharP00C2466.SYSMRDD220180716.106125443869433.20180824084800.3907ZR1.zip.gz;zMidas;C2466;MFG;FRM;NO_BATCHLIST;MFG;;D32L_FINAL_RELEASE;;XTEDS~3907~ZR1~C2466~20180824084800~MFG_MFG.xml.gz
1;2018-08-15 17:23:47.0;11S02CY381YH1934499437;6A05Q090SOD3/119/55;8.34;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/15/zMcharP00C157E.SYSMRDD220180716.109437719613.20180815132347.3907ZR1.zip.gz;zMidas;C157E;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3907~ZR1~C157E~20180815132347~MFG_MFG.xml.gz
1;2018-08-26 20:17:48.0;11S02CY381YH1934499439;6A05M069SOE4/77/33;8.214;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/08/26/zMcharP00C257F.SYSMRDD220180716.779904146149439.20180826161748.3907ZR1.zip.gz;zMidas;C257F;MFG;FRM;NO_BATCHLIST;MFG;;D32L_FINAL_RELEASE;;XTEDS~3907~ZR1~C257F~20180826161748~MFG_MFG.xml.gz
