ROW,GMT_TESTTIMESTAMP,COMPONENT_ID,WAFER_ID_XY,PSRO,CWP0_VDDN,CRP0_VDDN,HOME_DIRECTORY,MACHINE_FAMILY,SERIAL,LEVEL,TEST,TEST_PROGRAM,TEST_SUFFIX,PCX_LEVEL,FIRMWARE,BUP_TOOL_VERSION,FN,
"1,2018-05-22 21:01:10.0,""11S02CY381YH1934488868"",""6A05J205SOB7/49/66"",8.249,1.157,1.157,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1D1B.SYSHEDD220180507.867849738221874650434413235868127843842795214719696305208120598185870178121018477383.20180522170110.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180522170110~MFG_MFG.xml.gz"","
"1,2018-05-22 07:49:02.0,""11S02CY381YH1934488869"",""6A05J192SOB0/77/33"",8.24,1.144,1.144,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1CFB.SYSHEDD220180507.505504948066434930494184500107019723478111503872070869821481857501502114422206853.20180522034902.3906M05.zip.gz"",""zMidas"",""C1CFB"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1CFB~20180522034902~MFG_MFG.xml.gz"","
"1,2018-05-22 21:01:10.0,""11S02CY381YH1934488870"",""6A05J116SOE1/49/77"",8.481,1.205,1.19,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1D1B.SYSHEDD220180507.867849738221874650434413235868127843842795214719696305208120598185870178121018477383.20180522170110.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180522170110~MFG_MFG.xml.gz"","
"1,2018-05-22 06:34:46.0,""11S02CY381YH1934488871"",""6A05J085SOC6/63/55"",8.389,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1D83.SYSMRDD220180507.124871874851847.20180522023446.3907ZR1.zip.gz"",""zMidas"",""C1D83"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1D83~20180522023446~MFG_MFG.xml.gz"","
"1,2018-05-31 22:53:50.0,""11S02CY381YH1934488872"",""6A05J085SOC6/91/22"",8.268,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1B79.SYSMRDD220180507.689501872500504.20180531185350.3907ZR1.zip.gz"",""zMidas"",""C1B79"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B79~20180531185350~MFG_MFG.xml.gz"","
"1,2018-05-29 09:02:14.0,""11S02CY381YH1934488873"",""6A05J211SOE1/91/33"",8.092,1.134,1.134,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/29/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752873107019723478.20180529050214.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180529050214~MFG_MFG.xml.gz"","
"1,2018-05-22 06:34:46.0,""11S02CY381YH1934488874"",""6A05J125SOE3/77/66"",8.349,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1D83.SYSMRDD220180507.124871874851847.20180522023446.3907ZR1.zip.gz"",""zMidas"",""C1D83"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1D83~20180522023446~MFG_MFG.xml.gz"","
"1,2018-05-22 21:01:10.0,""11S02CY381YH1934489018"",""6A05E370SOC0/91/33"",8.534,1.157,1.157,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1D1B.SYSHEDD220180507.867849738221874650434413235868127843842795214719696305208120598185870178121018477383.20180522170110.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180522170110~MFG_MFG.xml.gz"","
"1,2018-05-31 13:22:03.0,""11S02CY381YH1934489019"",""6A05E301SOE2/77/55"",8.541,1.167,1.167,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752107019723478.20180531092203.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180531092203~MFG_MFG.xml.gz"","
"1,2018-05-22 21:01:10.0,""11S02CY381YH1934494696"",""6A05X279SOE0/49/44"",8.388,1.175,1.175,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1D1B.SYSHEDD220180507.867849738221874650434413235868127843842795214719696305208120598185870178121018477383.20180522170110.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180522170110~MFG_MFG.xml.gz"","
"1,2018-05-22 21:01:10.0,""11S02CY381YH1934494719"",""6A05G118SOE1/77/22"",8.399,1.184,1.184,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1D1B.SYSHEDD220180507.867849738221874650434413235868127843842795214719696305208120598185870178121018477383.20180522170110.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180522170110~MFG_MFG.xml.gz"","
"1,2018-05-31 13:22:03.0,""11S02CY381YH1934498497"",""6A05Q091SOA2/77/22"",8.285,1.14,1.14,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752107019723478.20180531092203.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180531092203~MFG_MFG.xml.gz"","
"1,2018-05-31 22:53:50.0,""11S02CY381YH1934498500"",""6A05Q091SOA2/105/55"",8.233,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1B79.SYSMRDD220180507.689501872500504.20180531185350.3907ZR1.zip.gz"",""zMidas"",""C1B79"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B79~20180531185350~MFG_MFG.xml.gz"","
"1,2018-05-31 22:53:50.0,""11S02CY381YH1934498501"",""6A05Q091SOA2/77/66"",8.539,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1B79.SYSMRDD220180507.689501872500504.20180531185350.3907ZR1.zip.gz"",""zMidas"",""C1B79"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B79~20180531185350~MFG_MFG.xml.gz"","
"1,2018-05-22 07:49:02.0,""11S02CY381YH1934498502"",""6A05Q091SOA2/105/66"",8.357,1.165,1.165,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/22/zMcharP00C1CFB.SYSHEDD220180507.505504948066434930494184500107019723478111503872070869821481857501502114422206853.20180522034902.3906M05.zip.gz"",""zMidas"",""C1CFB"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1CFB~20180522034902~MFG_MFG.xml.gz"","
"1,2018-05-29 16:49:14.0,""11S02CY381YH1934498503"",""6A05Q053SOF4/105/44"",8.272,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/29/zMcharP00C1B79.SYSMRDD220180507.689503872500504.20180529124913.3907ZR1.zip.gz"",""zMidas"",""C1B79"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B79~20180529124914~MFG_MFG.xml.gz"","
"1,2018-05-31 22:53:50.0,""11S02CY381YH1934498504"",""6A05Q053SOF4/77/33"",8.316,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1B79.SYSMRDD220180507.689501872500504.20180531185350.3907ZR1.zip.gz"",""zMidas"",""C1B79"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B79~20180531185350~MFG_MFG.xml.gz"","
"1,2018-05-31 13:22:03.0,""11S02CY381YH1934498526"",""6A05D174SOF5/77/44"",8.086,1.148,1.148,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752107019723478.20180531092203.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180531092203~MFG_MFG.xml.gz"","
"1,2018-05-31 23:09:30.0,""11S02CY381YH1934499125"",""6A05C224SOE0/77/33"",8.3,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1D13.SYSMRDD220180507.629240234125912.20180531190930.3907ZR1.zip.gz"",""zMidas"",""C1D13"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1D13~20180531190930~MFG_MFG.xml.gz"","
"1,2018-05-31 13:22:03.0,""11S02CY381YH1934499438"",""6A05M069SOE4/105/22"",8.154,1.14,1.14,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752107019723478.20180531092203.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180531092203~MFG_MFG.xml.gz"","
"1,2018-05-31 13:22:03.0,""11S02CY381YH1934499440"",""6A05M069SOE4/119/44"",8.095,1.097,1.097,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752107019723478.20180531092203.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180531092203~MFG_MFG.xml.gz"","
"1,2018-05-31 13:22:03.0,""11S02CY381YH1934499752"",""6A05D174SOF5/49/55"",8.292,1.194,1.194,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752107019723478.20180531092203.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180531092203~MFG_MFG.xml.gz"","
"1,2018-05-31 23:09:30.0,""11S02CY381YH1934499912"",""6A05X282SOA7/119/44"",8.153,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1D13.SYSMRDD220180507.629240234125912.20180531190930.3907ZR1.zip.gz"",""zMidas"",""C1D13"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1D13~20180531190930~MFG_MFG.xml.gz"","
"1,2018-05-31 13:22:03.0,""11S02CY381YH1934501125"",""6A05V277SOC1/105/66"",8.282,1.124,1.124,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752107019723478.20180531092203.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180531092203~MFG_MFG.xml.gz"","
"1,2018-05-31 23:09:30.0,""11S02CY381YH1934504234"",""6A05G228SOA3/63/33"",8.271,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1D13.SYSMRDD220180507.629240234125912.20180531190930.3907ZR1.zip.gz"",""zMidas"",""C1D13"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1D13~20180531190930~MFG_MFG.xml.gz"","
"1,2018-05-31 23:09:30.0,""11S02CY381YH1934504240"",""6A05G123SOC1/63/33"",8.288,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1D13.SYSMRDD220180507.629240234125912.20180531190930.3907ZR1.zip.gz"",""zMidas"",""C1D13"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1D13~20180531190930~MFG_MFG.xml.gz"","
"1,2018-05-31 22:11:45.0,""11S02CY381YH1934504891"",""6A05X280SOH1/119/33"",8.337,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1B9A.SYSMRDD220180507.834891997992003.20180531181145.3907ZR1.zip.gz"",""zMidas"",""C1B9A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B9A~20180531181145~MFG_MFG.xml.gz"","
"1,2018-05-31 22:11:45.0,""11S02CY381YH1934504992"",""6A05M071SOE4/77/77"",8.454,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1B9A.SYSMRDD220180507.834891997992003.20180531181145.3907ZR1.zip.gz"",""zMidas"",""C1B9A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B9A~20180531181145~MFG_MFG.xml.gz"","
"1,2018-05-31 22:11:45.0,""11S02CY381YH1934504997"",""6A05V311SOA3/77/33"",8.235,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1B9A.SYSMRDD220180507.834891997992003.20180531181145.3907ZR1.zip.gz"",""zMidas"",""C1B9A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B9A~20180531181145~MFG_MFG.xml.gz"","
"1,2018-05-31 22:11:45.0,""11S02CY381YH1934505003"",""6A05Q058SOE5/133/55"",8.331,1.021,1.021,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1B9A.SYSMRDD220180507.834891997992003.20180531181145.3907ZR1.zip.gz"",""zMidas"",""C1B9A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3907~ZR1~C1B9A~20180531181145~MFG_MFG.xml.gz"","
"1,2018-05-31 13:22:03.0,""11S02CY381YH1934505004"",""6A05Q058SOE5/105/22"",8.154,1.167,1.167,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/31/zMcharP00C1A78.SYSHEDD220180507.649438440012035207561857004125114422206853505526497066434930494184752107019723478.20180531092203.3906M05.zip.gz"",""zMidas"",""C1A78"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A78~20180531092203~MFG_MFG.xml.gz"","
"1,2018-05-17 21:39:29.0,""11S02CY382YH1934461097"",""6A05D158SOG2/133/44"",8.101,1.134,1.134,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/17/zMcharP00C1A77.SYSHEDD220180507.835572253664646825560216097648302572826823836602794110210820968462456463035644117387.20180517173929.3906M05.zip.gz"",""zMidas"",""C1A77"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A77~20180517173929~MFG_MFG.xml.gz"","
"1,2018-05-11 05:36:00.0,""11S02CY382YH1934461165"",""6A05D162SOA0/77/66"",8.335,1.128,1.128,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1BEB.SYSHEDD220180412.842840634070492454501611738849110486769790168575398107255625165505851847066434930494.20180511013600.3906M05.zip.gz"",""zMidas"",""C1BEB"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1BEB~20180511013600~MFG_MFG.xml.gz"","
"1,2018-05-07 01:12:08.0,""11S02CY382YH1934461166"",""6A05D162SOA0/91/66"",8.32,1.138,1.138,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/06/zMcharP00C1A7A.SYSHEDD220180412.883438500513499262886899431507432440285143260166446634263882264881509436436164737884.20180506211208.3906M05.zip.gz"",""zMidas"",""C1A7A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A7A~20180506211208~MFG_MFG.xml.gz"","
"1,2018-05-11 05:36:00.0,""11S02CY382YH1934461168"",""6A05D162SOA0/77/77"",8.233,1.177,1.177,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1BEB.SYSHEDD220180412.842840634070492454501611738849110486769790168575398107255625165505851847066434930494.20180511013600.3906M05.zip.gz"",""zMidas"",""C1BEB"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1BEB~20180511013600~MFG_MFG.xml.gz"","
"1,2018-05-17 21:39:29.0,""11S02CY382YH1934466253"",""6A05F170SOE1/105/44"",8.283,1.124,1.124,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/17/zMcharP00C1A77.SYSHEDD220180507.835572253664646825560216097648302572826823836602794110210820968462456463035644117387.20180517173929.3906M05.zip.gz"",""zMidas"",""C1A77"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A77~20180517173929~MFG_MFG.xml.gz"","
"1,2018-05-10 10:29:21.0,""11S02CY382YH1934466254"",""6A05F170SOE1/91/44"",8.353,1.188,1.188,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00BFC57.SYSHEDD220180412.992254258061741655993968648097664253582055439794602625914836990462463461062771772456.20180510062921.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180510062921~MFG_MFG.xml.gz"","
"1,2018-05-10 10:29:21.0,""11S02CY382YH1934466258"",""6A05F172SOF2/49/55"",8.403,1.151,1.151,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00BFC57.SYSHEDD220180412.992254258061741655993968648097664253582055439794602625914836990462463461062771772456.20180510062921.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180510062921~MFG_MFG.xml.gz"","
