ROW;GMT_TESTTIMESTAMP;COMPONENT_ID;WAFER_ID_XY;PSRO;CWP0_VDDN;CRP0_VDDN;HOME_DIRECTORY;MACHINE_FAMILY;SERIAL;LEVEL;TEST;TEST_PROGRAM;TEST_SUFFIX;PCX_LEVEL;FIRMWARE;BUP_TOOL_VERSION;FN
1;2018-07-31 17:27:02.0;11S02CY382YH1934546956;6560421KSEC5/63/44;8.25;1.101;1.101;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C09A1.SYSHEDD220180716.879763521926615438079283285140962177353956954954403734031574577560999172762.20180731132702.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C09A1~20180731132702~MFG_MFG.xml.gz
1;2018-07-28 00:43:27.0;11S02CY382YH1934546959;65604226SEG3/119/33;8.366;1.204;1.204;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/27/zMcharP00C21AE.SYSHEDD220180716.372967163280363876416950959236678350766663905712219901896560689917694767.20180727204327.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C21AE~20180727204327~MFG_MFG.xml.gz
1;2018-07-31 15:59:45.0;11S02CY382YH1934550274;6A05S029SOD4/91/66;8.481;1.12;1.12;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C0D88.SYSHEDD220180716.734562992285493496098954306454501670280274317660092321695696915563679.20180731115945.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C0D88~20180731115945~MFG_MFG.xml.gz
1;2018-07-31 15:59:45.0;11S02CY382YH1934550280;6A05W146SOA3/63/44;8.13;1.134;1.134;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C0D88.SYSHEDD220180716.734562992285493496098954306454501670280274317660092321695696915563679.20180731115945.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C0D88~20180731115945~MFG_MFG.xml.gz
1;2018-07-31 17:27:02.0;11S02CY382YH1934550283;6A05W147SOE5/91/33;8.361;1.13;1.13;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C09A1.SYSHEDD220180716.879763521926615438079283285140962177353956954954403734031574577560999172762.20180731132702.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C09A1~20180731132702~MFG_MFG.xml.gz
1;2018-07-31 17:27:02.0;11S02CY382YH1934550285;6A061136SOG6/91/33;8.326;1.124;1.124;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C09A1.SYSHEDD220180716.879763521926615438079283285140962177353956954954403734031574577560999172762.20180731132702.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C09A1~20180731132702~MFG_MFG.xml.gz
1;2018-07-30 23:06:10.0;11S02CY382YH1934550560;6A05T193SOB5/77/66;8.444;1.144;1.144;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/30/zMcharP00C0D88.SYSHEDD220180716.734560562992285493496098954306454501670280274317660092321695696915563679.20180730190610.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C0D88~20180730190610~MFG_MFG.xml.gz
1;2018-07-31 15:59:45.0;11S02CY382YH1934550562;6A05T193SOB5/77/33;8.166;1.109;1.109;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C0D88.SYSHEDD220180716.734562992285493496098954306454501670280274317660092321695696915563679.20180731115945.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C0D88~20180731115945~MFG_MFG.xml.gz
1;2018-07-31 13:57:24.0;11S02CY382YH1934550691;6A061136SOG6/119/55;8.29;1.089;1.089;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C23F2.SYSHEDD220180716.319697691141453847673764333989623610670760570567553732097041656799802233676359.20180731095724.3906M05.zip.gz;zMidas;C23F2;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C23F2~20180731095724~MFG_MFG.xml.gz
1;2018-07-31 15:59:45.0;11S02CY382YH1934550695;6A05S027SOC3/63/66;8.309;1.091;1.091;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C0D88.SYSHEDD220180716.734562992285493496098954306454501670280274317660092321695696915563679.20180731115945.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C0D88~20180731115945~MFG_MFG.xml.gz
1;2018-07-31 15:59:45.0;11S02CY382YH1934550696;6A05S027SOC3/91/55;8.07;1.115;1.115;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C0D88.SYSHEDD220180716.734562992285493496098954306454501670280274317660092321695696915563679.20180731115945.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C0D88~20180731115945~MFG_MFG.xml.gz
1;2018-07-31 13:57:24.0;11S02CY382YH1934550697;6A05S029SOD4/91/44;8.193;1.128;1.128;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C23F2.SYSHEDD220180716.319697691141453847673764333989623610670760570567553732097041656799802233676359.20180731095724.3906M05.zip.gz;zMidas;C23F2;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C23F2~20180731095724~MFG_MFG.xml.gz
1;2018-07-29 12:54:09.0;11S02CY382YH1934562993;656008A9SEG1/77/66;8.431;1.136;1.136;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/29/zMcharP00C23C5.SYSHEDD220180716.013993901891313704111592163336240322867772076333323237866164563467302664336.20180729085409.3906M05.zip.gz;zMidas;C23C5;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C23C5~20180729085409~MFG_MFG.xml.gz
1;2018-07-31 12:32:48.0;11S02CY382YH1934562995;6560089BSEB0/35/22;8.402;1.2;1.2;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00BFC57.SYSHEDD220180716.577774772693358955908448524764138665447664513764114786827700997995714215902.20180731083248.3906M05.zip.gz;zMidas;BFC57;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~BFC57~20180731083248~MFG_MFG.xml.gz
1;2018-07-31 12:32:48.0;11S02CY382YH1934562997;6560089BSEB0/77/77;8.315;1.163;1.163;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00BFC57.SYSHEDD220180716.577774772693358955908448524764138665447664513764114786827700997995714215902.20180731083248.3906M05.zip.gz;zMidas;BFC57;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~BFC57~20180731083248~MFG_MFG.xml.gz
1;2018-07-30 07:24:02.0;11S02CY382YH1934563900;6560089WSEB6/105/66;8.219;1.188;1.188;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/30/zMcharP00C239B.SYSHEDD220180716.870445331366927551872083593080346326235075903737745703373612769562900107309307999.20180730032402.3906M05.zip.gz;zMidas;C239B;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M05~C239B~20180730032402~MFG_MFG.xml.gz
1;2018-07-30 04:17:20.0;11S02CY382YH1934563910;6560089ZSEH1/119/66;8.394;1.113;1.113;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/30/zMcharP00C2456.SYSHEDD220180716.009910913154308940945760029579358002657515371364708185669965656608362875.20180730001720.3906M05.zip.gz;zMidas;C2456;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C2456~20180730001720~MFG_MFG.xml.gz
1;2018-07-30 04:17:20.0;11S02CY382YH1934563913;6560089VSEE7/133/33;8.346;1.175;1.175;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/30/zMcharP00C2456.SYSHEDD220180716.009910913154308940945760029579358002657515371364708185669965656608362875.20180730001720.3906M05.zip.gz;zMidas;C2456;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C2456~20180730001720~MFG_MFG.xml.gz
1;2018-07-31 18:09:11.0;11S02CY382YH1934573149;6560043DSEA6/77/22;7.985;1.132;1.132;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C23B4.SYSHEDD220180716.086149201295669862796781836147635868983765541739407732761860767554268330243859.20180731140911.3906M05.zip.gz;zMidas;C23B4;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C23B4~20180731140911~MFG_MFG.xml.gz
1;2018-07-31 18:09:11.0;11S02CY382YH1934573201;6A052256SOE7/91/33;8.31;1.165;1.165;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/31/zMcharP00C23B4.SYSHEDD220180716.086149201295669862796781836147635868983765541739407732761860767554268330243859.20180731140911.3906M05.zip.gz;zMidas;C23B4;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C23B4~20180731140911~MFG_MFG.xml.gz
1;2018-07-26 08:32:33.0;11S02CY382YH1934590598;6A05Q268SOA0/63/55;8.201;1.134;1.134;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/26/zMcharP00C23F2.SYSHEDD220180716.427707002993328929425608598613550733702908666610616379698712664380602922136735730383.20180726043233.3906M05.zip.gz;zMidas;C23F2;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M05~C23F2~20180726043233~MFG_MFG.xml.gz
1;2018-07-21 06:56:32.0;11S02CY382YH1934590599;6A05Q268SOA0/91/55;8.197;1.113;1.113;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/21/zMcharP00C21AE.SYSHEDD220180716.897464461303732880894555605599037584729557747749661766805678401553770331227638917.20180721025632.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M05~C21AE~20180721025632~MFG_MFG.xml.gz
1;2018-07-26 08:32:33.0;11S02CY382YH1934590602;6A05W087SOB3/49/44;8.29;1.14;1.14;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/26/zMcharP00C23F2.SYSHEDD220180716.427707002993328929425608598613550733702908666610616379698712664380602922136735730383.20180726043233.3906M05.zip.gz;zMidas;C23F2;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M05~C23F2~20180726043233~MFG_MFG.xml.gz
1;2018-07-21 06:56:32.0;11S02CY382YH1934590605;6A061313SOF3/49/55;8.244;1.091;1.091;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/21/zMcharP00C21AE.SYSHEDD220180716.897464461303732880894555605599037584729557747749661766805678401553770331227638917.20180721025632.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M05~C21AE~20180721025632~MFG_MFG.xml.gz
1;2018-07-26 03:55:20.0;11S02CY382YH1934590606;6A05Q275SOG4/119/33;8.411;1.204;1.204;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/25/zMcharP00C09A1.SYSHEDD220180716.619606607137679630562900730771233941587898664145654575269611446550445926336933.20180725235520.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C09A1~20180725235520~MFG_MFG.xml.gz
1;2018-07-26 03:55:20.0;11S02CY382YH1934590607;6A05Q268SOA0/63/77;8.344;1.19;1.19;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/25/zMcharP00C09A1.SYSHEDD220180716.619606607137679630562900730771233941587898664145654575269611446550445926336933.20180725235520.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M04~C09A1~20180725235520~MFG_MFG.xml.gz
1;2018-07-26 08:32:33.0;11S02CY382YH1934590613;6A05W087SOB3/105/55;8.341;1.142;1.142;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/26/zMcharP00C23F2.SYSHEDD220180716.427707002993328929425608598613550733702908666610616379698712664380602922136735730383.20180726043233.3906M05.zip.gz;zMidas;C23F2;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M05~C23F2~20180726043233~MFG_MFG.xml.gz
1;2018-07-21 06:20:17.0;11S02CY382YH1934590645;6A05Q271SOE2/119/55;8.2;1.14;1.14;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/07/21/zMcharP00C09A1.SYSHEDD220180716.785462459305730696649866647645332344526864764455466333365812404768556437928380953.20180721022016.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_BUNDLE27_FINAL;;XTEDS~3906~M05~C09A1~20180721022017~MFG_MFG.xml.gz
