ROW;GMT_TESTTIMESTAMP;COMPONENT_ID;WAFER_ID_XY;PSRO;CWP0_VDDN;CRP0_VDDN;HOME_DIRECTORY;MACHINE_FAMILY;SERIAL;LEVEL;TEST;TEST_PROGRAM;TEST_SUFFIX;PCX_LEVEL;FIRMWARE;BUP_TOOL_VERSION;FN
1;2019-02-11 07:28:56.0;11S02CY381YH1934494719;6A05G118SOE1/77/22;8.399;1.184;1.184;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/11/zMcharP00C21AE.SYSHEDD220181019.114443719748244073592071068741033141533310223474202711414757129302800417743248.20190211022856.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C21AE~20190211022856~MFG_MFG.xml.gz
1;2019-02-13 20:38:26.0;11S02CY381YH1934531221;6A061136SOG6/105/33;8.409;1.136;1.136;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/13/zMcharP00C21AE.SYSHEDD220181019.732373824644132947291838834679851267290773302106498425317465677594598060729221.20190213153826.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C21AE~20190213153826~MFG_MFG.xml.gz
1;2019-02-08 23:29:14.0;11S02CY381YH1934531257;6A05W147SOE5/77/66;8.243;1.078;1.078;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/08/zMcharP00C36EC.SYSHEDD220181019.319125122802510142861885284207500059918076707838506766427545078017257386902072.20190208182914.3906M05.zip.gz;zMidas;C36EC;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C36EC~20190208182914~MFG_MFG.xml.gz
1;2019-02-08 23:29:14.0;11S02CY381YH1934531284;6A05R038SOD3/133/55;8.441;1.184;1.184;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/08/zMcharP00C36EC.SYSHEDD220181019.319125122802510142861885284207500059918076707838506766427545078017257386902072.20190208182914.3906M05.zip.gz;zMidas;C36EC;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C36EC~20190208182914~MFG_MFG.xml.gz
1;2019-02-20 18:38:41.0;11S02CY381YH1934535110;65604222SEE1/49/77;8.337;1.186;1.186;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/20/zMcharP00C09A1.SYSHEDD220181019.987110027736154262083412301900584871422875516373874453370598110746153199.20190220133841.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C09A1~20190220133841~MFG_MFG.xml.gz
1;2019-02-08 23:29:14.0;11S02CY381YH1934574207;6560423DSEE0/63/44;7.934;1.07;1.07;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/08/zMcharP00C36EC.SYSHEDD220181019.319125122802510142861885284207500059918076707838506766427545078017257386902072.20190208182914.3906M05.zip.gz;zMidas;C36EC;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C36EC~20190208182914~MFG_MFG.xml.gz
1;2019-02-13 18:08:36.0;11S02CY381YH1934574518;6A05L237SOC4/105/55;7.857;1.039;1.039;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/13/zMcharP00C36EC.SYSHEDD220181019.551062582083708476138510622656097709874482522303551777433119518801511478993.20190213130836.3906M05.zip.gz;zMidas;C36EC;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C36EC~20190213130836~MFG_MFG.xml.gz
1;2019-02-13 18:08:36.0;11S02CY381YH1934592708;6A061307SOD1/49/66;8.468;1.188;1.188;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/13/zMcharP00C36EC.SYSHEDD220181019.551062582083708476138510622656097709874482522303551777433119518801511478993.20190213130836.3906M05.zip.gz;zMidas;C36EC;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C36EC~20190213130836~MFG_MFG.xml.gz
1;2019-02-18 07:59:04.0;11S02CY381YH1934595132;6A05W075SOD1/77/55;8.294;1.159;1.159;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/18/zMcharP00C3726.SYSHEDD220181019.262908194539464404081825822078264230869280580620224144396132961670073871602.20190218025904.3906M05.zip.gz;zMidas;C3726;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C3726~20190218025904~MFG_MFG.xml.gz
1;2019-02-11 07:28:56.0;11S02CY381YH1934595443;6A05T091SOB3/35/44;8.408;1.115;1.115;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2019/02/11/zMcharP00C21AE.SYSHEDD220181019.114443719748244073592071068741033141533310223474202711414757129302800417743248.20190211022856.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C21AE~20190211022856~MFG_MFG.xml.gz
