ROW;GMT_TESTTIMESTAMP;COMPONENT_ID;WAFER_ID_XY;PSRO;CWP0_VDDN;CRP0_VDDN;HOME_DIRECTORY;MACHINE_FAMILY;SERIAL;LEVEL;TEST;TEST_PROGRAM;TEST_SUFFIX;PCX_LEVEL;FIRMWARE;BUP_TOOL_VERSION;FN
1;2018-11-19 16:33:26.0;11S02CY381YH1934535110;65604222SEE1/49/77;8.337;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/19/zMcharP00C248B.SYSMRDD220181019.718613110008903.20181119113326.3907ZR1.zip.gz;zMidas;C248B;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C248B~20181119113326~MFG_MFG.xml.gz
1;2018-11-27 23:12:03.0;11S02CY381YH1934535114;6560423BSEC7/105/44;8.11;1.07;1.07;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/27/zMcharP00BFC57.SYSHEDD220181019.023940209237883020333959335902089227854597992211595175501705114983955624.20181127181203.3906M05.zip.gz;zMidas;BFC57;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~BFC57~20181127181203~MFG_MFG.xml.gz
1;2018-11-14 10:18:59.0;11S02CY381YH1934535121;6560423USEC4/105/55;8.446;1.155;1.155;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/14/zMcharP00C2F41.SYSHEDD220181019.158881741233697392920710304851877160977121975291355858862026858296959754.20181114051859.3906M05.zip.gz;zMidas;C2F41;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C2F41~20181114051859~MFG_MFG.xml.gz
1;2018-11-28 05:51:35.0;11S02CY381YH1934535486;6A05T247SOC5/21/44;8.513;1.181;1.181;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/28/zMcharP00BFC57.SYSHEDD220181019.949621478397050226147605089068807297794486597218247979508158027877889910050.20181128005135.3906M05.zip.gz;zMidas;BFC57;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~BFC57~20181128005135~MFG_MFG.xml.gz
1;2018-11-25 21:02:02.0;11S02CY381YH1934535492;6A05T220SOA6/63/33;8.082;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/25/zMcharP00C248B.SYSMRDD220181019.283232207284492.20181125160202.3907ZR1.zip.gz;zMidas;C248B;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C248B~20181125160202~MFG_MFG.xml.gz
1;2018-11-30 19:45:51.0;11S02CY381YH1934535676;6A05T194SOF7/63/66;8.141;1.159;1.159;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/30/zMcharP00C21AE.SYSHEDD220181019.333959335902089227815975881561932016226505669223676506149123766462513044.20181130144551.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C21AE~20181130144551~MFG_MFG.xml.gz
1;2018-11-30 11:43:39.0;11S02CY381YH1934535707;6A05T193SOB5/119/33;8.048;1.136;1.136;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/30/zMcharP00C2456.SYSHEDD220181019.510062594885365489509709598395891246982718437513707042888036362412801219251728367.20181130064339.3906M05.zip.gz;zMidas;C2456;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C2456~20181130064339~MFG_MFG.xml.gz
1;2018-11-29 09:27:46.0;11S02CY381YH1934535733;6A05W090SOF5/119/55;8.258;1.132;1.132;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/29/zMcharP00C23B4.SYSHEDD220181019.393895161575390714977448284309443324256392733068147378563981976545272520426.20181129042746.3906M05.zip.gz;zMidas;C23B4;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C23B4~20181129042746~MFG_MFG.xml.gz
1;2018-11-09 14:25:11.0;11S02CY381YH1934535830;6A05S100SOH0/49/55;8.218;1.115;1.115;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/09/zMcharP00C23B4.SYSHEDD220181019.630830627064354916538024993790446542075642942876516086714757474057890992450.20181109092511.3906M05.zip.gz;zMidas;C23B4;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C23B4~20181109092511~MFG_MFG.xml.gz
1;2018-11-29 20:19:35.0;11S02CY381YH1934535834;6A05S060SOF3/105/55;8.48;1.175;1.175;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/29/zMcharP00C21AE.SYSHEDD220181019.123438043588834374815975881561932016226505669223676506149123766462513044.20181129151935.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C21AE~20181129151935~MFG_MFG.xml.gz
1;2018-11-25 22:02:39.0;11S02CY381YH1934535835;6A05S060SOF3/49/55;8.353;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/25/zMcharP00C257F.SYSMRDD220181019.367835512950899.20181125170239.3907ZR1.zip.gz;zMidas;C257F;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C257F~20181125170239~MFG_MFG.xml.gz
1;2018-11-29 23:57:48.0;11S02CY381YH1934535896;6A05T224SOD0/119/66;8.016;1.136;1.136;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/29/zMcharP00C09A1.SYSHEDD220181019.556878896074347155147360517898414824862985315316210603980289092017719064039792329.20181129185748.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C09A1~20181129185748~MFG_MFG.xml.gz
1;2018-11-17 09:24:32.0;11S02CY381YH1934535897;6A060028SOD7/119/77;8.236;1.144;1.144;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/17/zMcharP00C2D98.SYSHEDD220181019.367319238521588143551062582083897476466955956522819882539370026661805541.20181117042432.3906M05.zip.gz;zMidas;C2D98;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C2D98~20181117042432~MFG_MFG.xml.gz
1;2018-11-19 16:33:26.0;11S02CY381YH1934535903;6A05T179SOD3/119/66;8.34;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/19/zMcharP00C248B.SYSMRDD220181019.718613110008903.20181119113326.3907ZR1.zip.gz;zMidas;C248B;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C248B~20181119113326~MFG_MFG.xml.gz
1;2018-11-18 05:37:12.0;11S02CY381YH1934574072;65603Z8PSEF2/91/33;8.372;1.118;1.118;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/18/zMcharP00C0D88.SYSHEDD220181019.326021018062040529876977601324963867594793072101549128556798647881173550433949.20181118003712.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C0D88~20181118003712~MFG_MFG.xml.gz
1;2018-11-20 02:06:37.0;11S02CY381YH1934574097;6A05T096SOA4/105/33;8.09;1.085;1.085;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/19/zMcharP00C21AE.SYSHEDD220181019.111918509660972328791097175547430719723799822485505587121863641942236464976976.20181119210637.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C21AE~20181119210637~MFG_MFG.xml.gz
1;2018-11-10 04:21:29.0;11S02CY381YH1934574100;6A05L229SOG4/119/55;7.885;1.087;1.087;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/09/zMcharP00C09A1.SYSHEDD220181019.742920745299807585941100676071032614816416907875219853886835885057291156.20181109232129.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C09A1~20181109232129~MFG_MFG.xml.gz
1;2018-11-18 05:37:12.0;11S02CY381YH1934574101;6A05L229SOG4/77/33;7.947;1.175;1.175;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/18/zMcharP00C0D88.SYSHEDD220181019.326021018062040529876977601324963867594793072101549128556798647881173550433949.20181118003712.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C0D88~20181118003712~MFG_MFG.xml.gz
1;2018-11-25 21:02:02.0;11S02CY381YH1934574207;6560423DSEE0/63/44;7.934;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/25/zMcharP00C248B.SYSMRDD220181019.283232207284492.20181125160202.3907ZR1.zip.gz;zMidas;C248B;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C248B~20181125160202~MFG_MFG.xml.gz
1;2018-11-16 20:19:14.0;11S02CY381YH1934574341;6560087ZSEF4/49/55;8.147;1.082;1.082;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/16/zMcharP00C0D88.SYSHEDD220181019.949020022768273802881517365915333155325382494513903662323795341985551217994125.20181116151914.3906M05.zip.gz;zMidas;C0D88;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C0D88~20181116151914~MFG_MFG.xml.gz
1;2018-11-21 20:25:12.0;11S02CY381YH1934574503;6A05L262SOC1/105/33;7.965;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/21/zMcharP00C2580.SYSMRDD220181019.597503257611709.20181121152512.3907ZR1.zip.gz;zMidas;C2580;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C2580~20181121152512~MFG_MFG.xml.gz
1;2018-11-26 13:29:19.0;11S02CY381YH1934574504;6A05T096SOA4/119/66;8.122;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/26/zMcharP00C1C29.SYSMRDD220181019.712414441443504.20181126082919.3907ZR1.zip.gz;zMidas;C1C29;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C1C29~20181126082919~MFG_MFG.xml.gz
1;2018-11-30 19:45:51.0;11S02CY381YH1934574505;6A05T096SOA4/119/55;7.976;1.169;1.169;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/30/zMcharP00C21AE.SYSHEDD220181019.333959335902089227815975881561932016226505669223676506149123766462513044.20181130144551.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C21AE~20181130144551~MFG_MFG.xml.gz
1;2018-11-21 22:14:23.0;11S02CY381YH1934574509;6A063008SOD3/91/44;8.039;1.177;1.177;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/21/zMcharP00C23B4.SYSHEDD220181019.480237439093910591404870783329509056980960338530482506410800306553815986.20181121171423.3906M05.zip.gz;zMidas;C23B4;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C23B4~20181121171423~MFG_MFG.xml.gz
1;2018-11-15 16:46:30.0;11S02CY381YH1934574510;6A063008SOD3/49/22;8.235;1.128;1.128;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/15/zMcharP00C23B4.SYSHEDD220181019.699371297394599042582360040878510321188317029149184281368322119734182513.20181115114630.3906M05.zip.gz;zMidas;C23B4;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C23B4~20181115114630~MFG_MFG.xml.gz
1;2018-11-28 04:12:28.0;11S02CY381YH1934574511;6A05L229SOG4/63/55;8.057;1.107;1.107;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/27/zMcharP00C2DF8.SYSHEDD220181019.791851420878294623793178095321879563978169310005593526885019863598873563511234.20181127231228.3906M05.zip.gz;zMidas;C2DF8;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C2DF8~20181127231228~MFG_MFG.xml.gz
1;2018-11-25 22:02:39.0;11S02CY381YH1934574512;6A05L262SOC1/63/66;8.352;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/25/zMcharP00C257F.SYSMRDD220181019.367835512950899.20181125170239.3907ZR1.zip.gz;zMidas;C257F;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C257F~20181125170239~MFG_MFG.xml.gz
1;2018-11-30 11:43:39.0;11S02CY381YH1934574513;6A05L262SOC1/105/55;7.901;1.107;1.107;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/30/zMcharP00C2456.SYSHEDD220181019.510062594885365489509709598395891246982718437513707042888036362412801219251728367.20181130064339.3906M05.zip.gz;zMidas;C2456;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C2456~20181130064339~MFG_MFG.xml.gz
1;2018-11-29 23:57:48.0;11S02CY381YH1934574517;6A05L237SOC4/91/66;8.08;1.082;1.082;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/29/zMcharP00C09A1.SYSHEDD220181019.556878896074347155147360517898414824862985315316210603980289092017719064039792329.20181129185748.3906M05.zip.gz;zMidas;C09A1;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M05~C09A1~20181129185748~MFG_MFG.xml.gz
1;2018-11-29 21:57:11.0;11S02CY381YH1934574518;6A05L237SOC4/105/55;7.857;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/29/zMcharP00C153C.SYSMRDD220181108.600132518221708.20181129165711.3907ZR1.zip.gz;zMidas;C153C;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C153C~20181129165711~MFG_MFG.xml.gz
1;2018-11-16 20:37:38.0;11S02CY381YH1934575640;6A052298SOB7/91/33;8.036;1.184;1.184;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/16/zMcharP00C24C6.SYSHEDD220181019.577442441698973451173040169298743181442749640641697744326559374946525138999943.20181116153738.3906M05.zip.gz;zMidas;C24C6;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C24C6~20181116153738~MFG_MFG.xml.gz
1;2018-11-16 20:37:38.0;11S02CY381YH1934575641;6A052298SOB7/105/33;7.976;1.124;1.124;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/16/zMcharP00C24C6.SYSHEDD220181019.577442441698973451173040169298743181442749640641697744326559374946525138999943.20181116153738.3906M05.zip.gz;zMidas;C24C6;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C24C6~20181116153738~MFG_MFG.xml.gz
1;2018-11-29 20:19:35.0;11S02CY381YH1934589438;6A05Q268SOA0/119/66;8.084;1.126;1.126;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/29/zMcharP00C21AE.SYSHEDD220181019.123438043588834374815975881561932016226505669223676506149123766462513044.20181129151935.3906M05.zip.gz;zMidas;C21AE;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3906~M04~C21AE~20181129151935~MFG_MFG.xml.gz
1;2018-11-21 20:25:12.0;11S02CY381YH1934589611;6A061264SOD4/91/55;8.509;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/21/zMcharP00C2580.SYSMRDD220181019.597503257611709.20181121152512.3907ZR1.zip.gz;zMidas;C2580;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C2580~20181121152512~MFG_MFG.xml.gz
1;2018-11-20 17:58:06.0;11S02CY381YH1934589612;6A061264SOD4/105/55;8.332;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/20/zMcharP00C19F9.SYSMRDD220181019.591486897612129.20181120125806.3907ZR1.zip.gz;zMidas;C19F9;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C19F9~20181120125806~MFG_MFG.xml.gz
1;2018-11-19 16:33:26.0;11S02CY381YH1934589613;6A061264SOD4/91/22;8.421;1.021;1.021;http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/11/19/zMcharP00C248B.SYSMRDD220181019.718613110008903.20181119113326.3907ZR1.zip.gz;zMidas;C248B;MFG;FRM;NO_BATCHLIST;MFG;;D32L_MFG2_RC14;;XTEDS~3907~ZR1~C248B~20181119113326~MFG_MFG.xml.gz
